risk_probability,risk_tier,recommended_action
0.5338701899778002,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7188671564020447,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.543999848086404,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6874653483350723,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6128425942548338,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4647943087077088,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.33885435581212014,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6278238519753286,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5436721303537485,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5644509475924965,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5336220063455587,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5006408856557926,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5185333012776582,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5526379274638641,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5523102028050674,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6066786827068645,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.7144184701894555,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5749614801287218,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5122255671972604,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7546126513715234,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5417220447791564,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5511585790979974,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7989835135151567,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.763880838363682,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4643203037886651,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7637998944451807,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5377859392124701,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5206767004089649,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5458172894162628,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6595145092818415,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6763353982952357,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6022005014802965,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6125573174981319,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.7246924228009406,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.37696805550678253,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.36136001590177325,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7989835135151567,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5405080833463788,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.29726826666953743,Medium,Automated supplier check-in email.
0.43864827332908934,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6939632335085947,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.34166111865073895,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.48303033499157155,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6909801742392921,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6012383435974686,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6380587753806167,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.7654151280520529,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3639316711056511,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.35525161656460447,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6064518419194421,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6533446749320085,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.490775162226376,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6794730616588152,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6221505691036671,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3816049344555649,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5484044179849179,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4598569072769639,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5055959982484335,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6297700632227252,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.618507064007165,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5657875014880164,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6518496516197811,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.364971799352986,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6458781938176748,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6991885344282259,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.7506256103362546,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6497230431839303,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5600284546698189,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6853706183683669,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3676467886318427,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6599945260800525,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5438335114059419,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.46381081722579065,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.440516289998542,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5268516300220396,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5880691325801994,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6443012122927619,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3191555266375099,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5068360928352865,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6759518176044067,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.49974272931277763,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3742147381966007,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.583056158051998,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5658295067503839,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7566007359891532,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5164879923576249,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7228135513347006,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.7545784224973543,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5656298109816984,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5354595248126628,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6556955047054018,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
